INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;6;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;60;64;69;70;75;71;64;54;49;43;38;34;29;25;23;22;24;25;24;28;34;36;44;75;500;21;1530
9434;2018;6;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;53;57;58;62;65;61;55;47;42;37;31;26;26;26;24;24;23;25;26;35;45;55;58;66;510;23;9999
9434;2018;6;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;67;69;71;72;73;72;67;62;57;52;47;42;38;34;31;31;30;33;36;49;55;59;59;73;9999;29;1630
9434;2018;6;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;55;57;60;64;67;60;53;49;47;46;44;42;37;34;28;29;28;24;25;30;34;46;49;67;450;23;1810
9434;2018;6;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;58;61;63;62;67;62;54;55;55;52;50;48;42;31;30;27;31;31;31;35;36;32;38;69;510;26;1610
9434;2018;6;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;42;46;51;54;61;65;62;60;60;55;55;47;43;38;31;22;22;26;26;26;31;36;34;41;65;500;19;1540
9434;2018;6;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;49;52;59;64;71;75;76;73;70;66;58;57;50;44;32;29;29;28;31;33;38;47;54;58;77;320;26;1730
9434;2018;6;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;66;67;69;71;73;75;63;61;55;52;46;42;38;41;47;47;47;49;52;68;71;73;70;76;2230;36;1240
9434;2018;6;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;72;76;75;75;79;76;69;65;59;55;49;44;39;41;41;40;44;47;47;51;57;63;65;79;450;39;1250
9434;2018;6;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;70;69;67;84;82;82;81;66;62;52;47;40;36;38;36;37;42;51;51;50;53;56;61;84;400;35;1250
9434;2018;6;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;64;67;70;76;76;75;69;62;55;48;41;37;34;33;32;31;30;31;34;32;44;48;50;77;450;30;1630
