INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2019;6;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;67;68;73;80;77;72;61;56;39;35;34;33;29;28;;27;26;25;24;32;38;43;50;80;350;24;1840
9434;2019;6;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;54;58;61;63;65;62;58;55;53;49;46;43;39;38;36;34;40;50;48;38;29;25;25;65;440;23;9999
9434;2019;6;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;23;26;28;33;40;66;66;63;61;55;68;62;49;44;37;35;31;29;31;19;20;19;58;60;72;1040;18;1910
9434;2019;6;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;67;68;69;68;68;65;61;55;50;45;40;31;30;28;27;27;26;27;32;36;39;45;48;69;9999;26;9999
9434;2019;6;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;55;58;60;60;66;65;59;52;43;36;32;26;26;23;18;19;19;20;22;27;33;35;44;68;510;17;1420
9434;2019;6;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;48;54;56;60;63;63;59;50;44;38;32;28;25;22;16;15;15;16;18;25;28;37;41;41;65;430;15;1530
9434;2019;6;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;41;42;38;40;41;42;42;38;35;33;29;28;23;19;18;17;18;21;29;30;30;32;38;40;43;2330;17;1500
9434;2019;6;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;41;44;45;48;51;52;46;41;35;36;34;32;31;31;29;27;26;25;26;29;32;43;45;49;61;2350;25;9999
9434;2019;6;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;62;62;65;67;66;65;64;57;54;49;44;42;40;36;38;40;42;50;51;61;66;73;73;74;9999;36;1400
9434;2019;6;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;84;85;89;90;87;84;80;78;72;67;57;49;44;40;37;38;37;40;43;47;49;55;57;92;320;37;9999
9434;2019;6;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;64;66;68;70;71;65;62;57;51;42;35;31;32;32;29;27;27;26;29;35;42;50;55;71;430;25;1740
9434;2019;6;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;63;66;68;71;64;57;52;46;40;33;30;25;21;21;21;24;27;27;32;35;37;39;72;450;21;9999
9434;2019;6;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;39;42;44;49;54;58;57;47;44;34;34;31;23;22;23;22;22;22;23;26;32;40;43;47;59;440;21;1220
9434;2019;6;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;50;56;61;66;65;64;62;62;59;54;49;44;40;38;36;32;31;32;36;32;40;48;56;67;74;2359;30;1530
9434;2019;6;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;77;79;82;79;74;68;56;55;43;36;32;28;26;25;25;24;25;27;28;31;34;36;39;82;300;24;9999
9434;2019;6;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;40;42;46;48;47;51;48;41;37;30;28;26;23;19;17;18;17;19;20;22;23;24;28;32;52;510;16;1410
9434;2019;6;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;37;40;43;44;47;51;51;42;38;34;27;23;18;11;11;11;9;9;8;12;9;12;12;18;53;530;7;1810
9434;2019;6;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;24;29;26;24;26;27;27;25;23;21;19;14;11;8;9;8;8;8;10;13;12;16;16;20;29;50;7;1240
9434;2019;6;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;26;26;49;56;59;63;61;56;50;45;34;25;20;15;10;8;10;14;15;19;25;29;33;35;64;510;8;1430
