INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;2;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;79;78;77;78;78;80;82;81;75;68;63;63;58;54;52;54;71;89;89;88;92;89;86;93;2030;49;1430
9434;2018;2;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;81;81;81;80;76;74;73;75;77;72;67;57;52;46;42;37;50;53;56;62;64;69;65;70;82;10;35;1450
9434;2018;2;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;70;71;74;82;85;85;83;79;80;77;72;51;56;55;57;58;62;64;67;72;72;70;75;86;610;49;1130
9434;2018;2;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;75;79;85;87;87;90;93;95;93;84;81;72;71;61;73;81;84;88;79;77;82;90;89;92;95;9999;61;1300
9434;2018;2;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;96;96;97;98;98;99;99;98;98;95;89;81;67;62;56;54;53;61;72;76;80;82;84;84;100;430;53;9999
9434;2018;2;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;88;90;90;92;93;95;95;96;96;95;91;81;74;67;65;66;65;66;72;77;80;84;89;90;96;730;64;1350
9434;2018;2;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;92;92;93;94;94;94;89;86;73;70;59;59;60;60;58;49;49;57;60;64;68;66;66;95;320;45;1630
9434;2018;2;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;70;71;73;74;73;73;73;71;69;64;58;56;54;57;58;61;62;65;68;69;70;70;71;74;9999;51;1220
9434;2018;2;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;75;77;77;77;77;75;73;74;69;65;61;60;58;59;59;61;63;66;67;69;71;71;72;78;350;57;1310
9434;2018;2;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;75;77;75;76;77;73;73;72;68;67;65;64;59;59;56;54;57;62;66;66;66;69;72;78;210;54;9999
9434;2018;2;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;73;70;73;75;75;71;73;72;67;62;52;48;40;35;34;34;36;40;44;54;57;57;58;76;330;29;1520
9434;2018;2;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;60;60;62;66;65;62;63;62;57;49;43;39;35;31;28;22;23;27;34;43;50;57;59;67;330;22;1600
9434;2018;2;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;64;67;70;71;73;73;71;63;51;48;48;50;48;48;50;52;56;62;66;73;74;76;79;2330;47;1140
9434;2018;2;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;82;81;85;87;88;90;88;87;82;74;63;55;51;48;41;40;41;46;58;62;65;68;71;90;540;40;1550
9434;2018;2;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;76;82;82;80;84;85;85;80;67;56;51;40;34;33;31;30;33;35;38;44;51;59;65;86;520;30;9999
9434;2018;2;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;70;70;73;76;73;75;76;69;62;55;47;39;32;27;25;22;24;32;37;40;47;48;46;77;640;20;1530
9434;2018;2;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;47;46;46;49;55;58;56;51;47;40;38;35;34;35;33;33;33;37;39;38;42;49;50;56;61;510;32;1350
9434;2018;2;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;85;93;92;97;97;98;96;95;96;95;95;95;96;96;96;97;98;98;98;98;99;99;98;100;1810;59;0
