INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;T00;T01;T02;T03;T04;T05;T06;T07;T08;T09;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;TH00;TH07;TH13;TH18;TMIN_JS;HTMAX;HTMIN
9434;2018;2;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;103;104;101;99;96;98;94;105;107;111;117;126;127;127;128;126;129;125;110;96;89;85;82;78;96;96;92;74;71;1620;2330
9434;2018;2;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;75;71;70;65;62;64;62;61;67;77;93;110;118;129;126;126;121;122;113;110;108;105;104;103;52;43;88;84;55;1450;620
9434;2018;2;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;99;95;92;90;91;91;91;95;96;109;121;134;135;143;143;148;142;138;131;126;123;120;119;115;79;74;103;101;87;1500;350
9434;2018;2;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;111;111;109;111;109;110;112;109;112;121;120;125;124;132;133;132;127;119;108;102;97;93;90;89;90;87;95;77;84;1420;2310
9434;2018;2;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;90;91;90;88;85;77;66;58;61;71;86;100;109;104;105;109;101;92;78;70;59;52;50;50;70;40;54;33;46;9999;2330
9434;2018;2;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;49;47;41;35;31;28;28;29;36;48;59;68;79;87;97;101;102;90;75;62;52;43;37;33;24;7;36;20;23;1600;550
9434;2018;2;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;32;29;24;20;17;14;8;8;18;37;55;64;67;69;75;80;80;74;61;47;38;21;15;8;8;-6;33;31;-5;1530;2359
9434;2018;2;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;-6;-10;-14;-18;-23;-26;-28;-14;3;29;51;68;78;91;106;109;106;88;55;43;35;27;19;-11;-33;42;46;-41;1520;650
9434;2018;2;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;10;3;-7;-8;-10;-18;-21;-17;-5;38;62;81;103;119;132;142;151;149;131;111;94;87;77;62;-4;-24;60;70;-33;1600;640
9434;2018;2;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;54;47;45;40;32;31;21;16;32;48;66;84;99;118;126;128;122;110;90;70;54;43;35;28;33;3;57;36;12;1430;650
9434;2018;2;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;20;14;4;-2;-8;-9;-12;-16;-13;2;13;28;37;43;54;55;55;52;43;32;26;20;18;15;-10;-39;1;4;-16;1410;720
9434;2018;2;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;13;5;-4;-4;2;3;4;6;7;8;13;15;17;20;22;22;21;21;23;30;35;35;40;37;-9;4;18;22;-5;2220;200
