INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;4;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;76;79;81;82;84;84;79;67;62;58;50;48;45;40;40;39;38;43;49;53;58;63;65;85;450;37;1540
9434;2018;4;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;75;78;81;79;82;81;77;73;61;59;53;47;45;45;42;41;45;47;50;57;59;64;66;84;520;40;1550
9434;2018;4;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;69;75;78;77;79;81;79;76;69;59;57;59;50;47;42;45;45;43;54;58;63;64;68;72;81;9999;41;1410
9434;2018;4;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;78;80;80;83;82;83;84;83;85;81;77;77;78;75;77;79;83;82;84;87;89;89;91;92;2310;71;1530
9434;2018;4;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;93;93;94;94;95;97;95;88;80;57;62;56;49;43;38;33;34;39;41;55;58;62;62;97;530;32;1630
9434;2018;4;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;66;69;74;76;79;80;82;82;73;69;59;52;44;45;44;42;43;50;55;57;63;63;66;66;83;530;41;1440
9434;2018;4;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;69;71;70;69;69;71;69;64;56;52;46;45;42;39;35;37;35;36;40;47;54;56;59;61;71;9999;32;1520
9434;2018;4;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;68;70;72;74;78;83;74;69;62;55;50;49;44;45;42;41;40;43;63;62;64;67;68;84;550;38;1620
9434;2018;4;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;66;69;73;75;75;75;74;65;65;62;59;58;57;53;59;60;49;48;38;45;62;67;74;62;78;430;38;1750
9434;2018;4;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;46;72;69;71;76;54;47;46;44;45;43;57;72;58;63;54;64;67;62;64;57;60;58;77;510;42;1110
9434;2018;4;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;53;55;55;58;60;56;51;45;46;42;35;31;33;27;30;34;43;54;56;62;71;71;71;72;9999;26;1340
