INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;9;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;79;81;86;91;87;89;84;93;92;86;80;79;70;70;61;51;49;48;52;61;64;66;65;68;94;710;45;1540
9434;2018;9;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;76;76;77;77;75;76;76;74;66;57;53;49;47;44;42;40;39;41;44;49;51;56;61;64;78;310;38;1520
9434;2018;9;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;66;68;68;69;72;75;74;70;65;62;56;52;49;44;39;40;39;39;44;46;50;56;60;63;75;440;37;1350
9434;2018;9;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;65;66;67;68;68;73;73;64;58;58;56;48;49;45;43;40;41;44;53;57;66;73;73;76;2359;40;9999
9434;2018;9;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;76;81;83;86;87;89;90;80;79;71;60;54;44;44;39;32;33;33;36;42;47;52;55;65;91;610;31;1510
9434;2018;9;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;79;82;84;87;88;91;89;83;75;65;59;51;46;41;41;37;43;47;51;46;50;61;62;91;600;34;1630
9434;2018;9;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;67;69;78;82;83;87;77;74;71;67;63;53;47;41;38;36;42;46;53;63;65;67;70;88;620;35;1520
9434;2018;9;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;75;78;81;83;80;82;81;77;71;66;62;57;52;45;42;36;32;34;39;42;45;53;55;59;84;310;31;1810
9434;2018;9;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;66;69;70;71;73;76;74;67;62;54;54;49;43;39;37;34;35;38;39;42;44;49;60;77;630;32;1550
9434;2018;9;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;67;70;75;74;76;72;68;63;59;50;49;44;42;39;33;35;34;37;41;44;50;57;63;76;440;33;1500
9434;2018;9;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;67;69;67;70;71;73;69;64;61;55;50;43;38;31;33;31;30;34;37;39;45;48;50;74;530;29;1640
9434;2018;9;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;52;53;61;65;69;71;60;56;53;47;41;36;30;28;25;25;28;31;38;43;52;59;62;71;550;24;1530
9434;2018;9;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;65;66;68;71;70;68;68;60;55;52;49;42;39;32;29;29;35;39;36;37;39;44;48;71;350;28;1550
9434;2018;9;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;49;51;53;55;58;60;63;61;57;53;48;43;37;38;34;35;32;32;39;40;43;49;55;53;64;540;30;1630
9434;2018;9;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;60;70;72;70;73;73;72;66;54;55;49;50;47;45;44;44;47;47;54;62;67;73;78;79;2330;43;1520
9434;2018;9;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;79;80;83;85;87;87;89;86;78;71;64;51;51;46;43;42;39;42;46;49;56;57;66;68;90;630;39;1600
9434;2018;9;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;72;74;77;80;78;80;81;74;65;58;55;47;42;40;36;31;36;37;43;48;48;50;54;81;9999;28;1610
9434;2018;9;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;55;56;61;65;66;66;61;56;58;54;47;43;37;32;31;30;35;38;36;40;46;49;50;68;510;30;1530
9434;2018;9;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;60;60;61;63;63;68;68;65;56;52;41;32;23;21;15;11;18;23;27;37;46;54;58;69;620;11;1600
