INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2019;10;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;80;82;82;81;82;85;85;80;70;63;54;50;45;43;39;42;49;55;63;69;73;77;81;87;620;38;1540
9434;2019;10;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;83;84;85;84;85;84;83;84;85;89;88;82;70;48;60;77;78;76;59;57;58;59;62;60;89;900;43;1310
9434;2019;10;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;59;60;59;59;62;69;70;63;58;55;43;36;35;31;32;34;37;45;56;60;58;64;56;70;9999;31;1340
9434;2019;10;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;73;77;75;71;73;73;69;69;58;49;38;36;32;29;26;27;30;43;43;48;56;50;39;77;200;26;1450
9434;2019;10;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;39;53;54;62;72;70;67;52;60;69;64;55;56;43;45;42;42;45;55;59;57;61;64;65;72;400;38;20
9434;2019;10;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;66;76;77;77;81;84;85;82;76;70;68;65;68;61;60;64;71;74;77;76;77;78;80;86;710;60;1430
9434;2019;10;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;84;86;85;86;79;81;75;69;51;47;47;45;43;42;39;41;38;48;50;53;55;53;58;69;86;9999;36;1530
9434;2019;10;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;77;87;85;83;83;84;75;75;63;60;53;49;45;43;43;42;65;74;79;82;86;81;80;78;88;50;41;1410
9434;2019;10;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;79;75;78;76;81;84;81;83;78;72;64;61;55;48;48;43;45;47;50;59;65;68;68;71;84;450;42;1450
9434;2019;10;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;75;76;75;75;78;80;80;80;81;88;88;87;91;93;90;89;87;89;88;88;86;89;89;91;94;9999;74;40
9434;2019;10;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;94;95;94;94;94;94;97;97;97;94;87;81;84;81;75;75;69;72;76;81;75;72;71;68;98;710;68;9999
9434;2019;10;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;76;82;83;87;86;82;81;83;80;75;65;64;57;47;47;47;53;59;64;68;73;73;77;80;88;310;46;1420
9434;2019;10;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;80;80;90;90;91;92;87;80;75;63;63;59;56;54;52;52;55;72;79;77;85;89;87;93;530;51;1530
9434;2019;10;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;89;87;89;90;93;94;95;96;97;84;73;66;57;55;53;52;54;58;64;71;79;83;86;86;97;800;51;1440
9434;2019;10;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;89;90;89;89;90;92;90;89;83;77;71;64;61;54;49;48;52;60;65;71;78;81;83;84;92;500;47;1420
9434;2019;10;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;86;88;87;87;85;87;88;89;87;85;84;81;78;78;72;66;68;78;82;87;86;88;90;91;91;9999;65;1510
9434;2019;10;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;91;94;92;93;94;95;95;96;97;95;89;78;66;60;52;54;58;71;76;78;83;84;83;97;9999;52;1500
9434;2019;10;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;85;85;83;88;89;89;94;87;81;70;61;54;49;50;53;58;60;61;66;70;71;70;70;94;700;46;1330
9434;2019;10;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;69;76;81;85;78;85;93;87;87;79;71;64;56;53;50;50;50;57;59;66;70;73;76;78;93;550;48;1530
