INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;11;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;89;90;90;92;93;91;89;92;92;88;81;75;72;68;64;65;67;73;75;79;84;85;88;91;93;330;61;1420
9434;2018;11;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;91;94;93;93;92;91;87;87;83;79;77;77;73;70;68;69;75;79;84;88;88;88;92;95;130;66;1530
9434;2018;11;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;93;92;93;93;95;94;95;96;98;96;89;85;80;78;77;74;79;83;87;88;91;90;90;90;98;750;74;1450
9434;2018;11;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;92;93;96;96;97;96;95;94;93;92;89;82;80;80;81;80;82;84;86;90;91;94;94;93;97;9999;80;9999
9434;2018;11;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;93;92;92;92;93;93;93;93;90;89;84;77;78;78;75;72;76;81;85;88;92;92;93;95;95;9999;71;1420
9434;2018;11;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;94;95;97;97;94;96;98;97;95;91;90;89;88;85;83;79;80;84;87;91;93;93;92;91;99;530;78;1450
9434;2018;11;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;89;90;90;88;91;93;92;92;91;88;88;95;92;89;90;92;93;87;85;85;84;83;86;88;95;1050;83;9999
9434;2018;11;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;87;89;89;90;92;92;93;95;95;92;89;84;85;76;71;71;76;80;80;77;80;83;80;82;95;730;71;1430
9434;2018;11;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;83;85;90;86;87;87;83;89;91;88;94;96;89;85;89;92;93;94;96;96;97;97;96;96;97;9999;81;630
9434;2018;11;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;97;98;98;100;99;100;100;100;99;100;98;94;90;84;73;66;70;69;80;78;83;85;86;89;100;9999;64;1510
9434;2018;11;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;94;94;95;95;97;96;95;95;95;90;80;67;61;63;66;64;67;63;65;77;85;86;89;97;500;59;1310
9434;2018;11;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;90;89;90;91;93;94;96;97;96;96;97;93;82;78;71;69;69;78;85;86;91;91;93;93;97;9999;66;1450
9434;2018;11;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;94;94;96;96;96;89;97;97;94;89;82;76;70;64;61;60;60;68;70;66;70;75;70;78;97;9999;56;1420
9434;2018;11;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;81;86;87;90;94;95;94;95;95;96;96;93;83;73;66;64;63;77;82;83;85;86;89;91;96;9999;60;1530
9434;2018;11;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;93;95;96;97;98;98;98;99;96;85;77;69;64;62;59;62;65;69;74;73;76;80;77;78;99;9999;59;1340
9434;2018;11;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;79;80;81;75;80;80;84;83;82;72;66;55;50;51;52;50;55;74;76;70;77;76;81;85;90;2320;48;1210
9434;2018;11;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;87;88;90;90;92;92;91;93;92;84;81;78;68;62;58;58;61;70;79;81;83;88;87;89;93;9999;57;1410
9434;2018;11;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;87;87;90;90;91;95;94;95;97;96;88;83;72;70;64;61;73;79;80;84;81;87;87;86;97;750;59;1450
9434;2018;11;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;87;91;95;96;95;95;92;90;92;86;81;70;65;57;55;54;58;61;70;68;70;70;71;74;97;310;54;9999
