Fecha,bios_IN_CAUDAL,bios_IN_DBO5t,bios_IN_DBO5t_conc,bios_IN_DQOt,bios_IN_DQOt_conc,bios_IN_MES,bios_IN_MES_conc,bios_IN_NNH4,bios_IN_NNH4_conc,bios_IN_NT,bios_IN_NT_conc,bios_IN_P-PO4,bios_IN_P-PO4_conc,bios_IN_Pt,bios_IN_Pt_conc,bios_IN_actiflo_MES_conc,bios_IN_pH,bios_IN_ratio_DBO5t_DQOt,bios_estado_Cm_carga masica,bios_estado_MV,bios_estado_MV_fango_primario_a_espesador,bios_estado_SVI,bios_estado_Tª,bios_estado_fango_recirculacion_conc,bios_estado_kg_MES_totales,bios_estado_kg_MV_totales,bios_estado_pH,bios_estado_pH_fango_primario_a_espesador,bios_manipulable_Caudal_polimero_actiflo,bios_manipulable_Caudal_purga_BIOS_a_espesador,bios_manipulable_Caudal_purga_primarios_a_espesador,bios_manipulable_Caudal_recirculacion,bios_manipulable_Cl3Fe,bios_manipulable_Cl3Fe_actiflo,bios_manipulable_O2_Bio1_Zona_1,bios_manipulable_O2_Bio1_Zona_2,bios_manipulable_O2_Bio2_Zona_1,bios_manipulable_O2_Bio2_Zona_2,bios_manipulable_O2_Bio3_Zona_1,bios_manipulable_O2_Bio3_Zona_2,bios_manipulable_O2_Promedio_Zona_1,bios_manipulable_O2_Promedio_Zona_2,bios_manipulable_SRT,bios_manipulable_TRH,bios_manipulable_kg_dia_fango_primario_a_espesador,efluente_DBO5t_conc,efluente_DQOt_conc,efluente_MES_conc,efluente_N-NH4_conc,efluente_N-NO3_conc,efluente_Ntk_conc,efluente_P-PO4_conc,efluente_Pt_conc,efluente_SO4_conc,efluente_Turbidez,efluente_pH,efluente_rend_elim_DBO5,efluente_rend_elim_DQOt,efluente_rend_elim_NTK,efluente_rend_elim_Pt,efluente_rend_elim_SST,electricidad_Consumo_AGUAS_kWdia,electricidad_Consumo_EDAR_kWdia,electricidad_Consumo_LAMSON_kWdia,electricidad_Consumo_SOPLANTES_BIOLOGICO_kWdia,electricidad_Consumo_fangos_kWh,electricidad_Consumo_ventilacion_kWdia,electricidad_produccion_Turbina_kWdia,fangos_IN_Caudal_a_centrifuga,fangos_IN_kg_dia_fango_a_centrifuga,fangos_bio_kg_MES_retornos_dia,fangos_estado_MS%_fango_a_HORNO,fangos_estado_MS_fango_a _centrifuga,fangos_estado_MV%_fango_a_HORNO,fangos_estado_MV_fango_a_centrifuga,fangos_estado_MV_fango_biologico_a_stocker,fangos_estado_MV_fango_primario_a_stocker,fangos_estado_fango_biologico_a_stocker_conc,fangos_estado_fango_primario_a_stocker_conc,fangos_estado_pH_fango_biologico_a_stocker,fangos_estado_pH_fango_primario_a_stocker,fangos_manipulable_Caudal_polimero_solido,fangos_manipulable_Caudal_purga_BIOS_a_stocker,fangos_manipulable_Caudal_purga_primarios_a_stocker,fangos_manipulable_kg_dia_fango_biologico_a_stocker,fangos_manipulable_kg_dia_fango_primario_a_stocker,horno_IN_Caudal_ms_a_HORNO,horno_IN_kg_fango_a_horno,horno_OUT_Vapor_turbinado,horno_Produccion_vapor_KG/h,horno_estado_kg_fango_MV_a_HORNO,horno_manipulable_Caudal_aire_horno,horno_manipulable_Caudal_fuel_a_HORNO,horno_manipulable_O2_humos,horno_manipulable_Temp_lecho_ºC,influente_CAUDAL,influente_Conductividad,influente_DBO5t,influente_DBO5t_conc,influente_DQOt,influente_DQOt_conc,influente_MES,influente_MES_conc,influente_MV,influente_NNH4,influente_NNH4_conc,influente_NTk,influente_NTk_conc,influente_P-PO4,influente_P-PO4_conc,influente_Pt,influente_Pt_conc,influente_SO4,influente_SO4_conc,influente_pH,influente_ratio_DBO5t_DQOt,P24,PRES00,PRES07,PRES13,PRES18,TMED
2019-04-18,129159.5,,,42880.954,332.0,20407.201,158.0,,,,,,,,,22.0,7.11,,,,,,,,,,,,38688.0,7159.5,6990.0,215994.0,3273.5,8708.699999999999,1.5348905324935913,0.5177974700927734,1.5163307189941406,0.7576702237129211,5.009573459625244,4.9997172355651855,2.6869315703709917,2.091728309790293,,,42429.3,8.0,71.0,18.0,,,,,0.29,,20.269420623779297,7.49,0.974025974025974,0.8672897196261682,,0.9456928838951311,0.9628099173553719,15452.0,53996.4,6737.199999999999,19421.8,19908.5,8040.6,44.894,948.375,55669.6125,,,,,,,,,,,,16.672614999999997,866.1875,294.8125,30749.65625,19162.8125,49736.0,47555.338523906255,3709.1666666666665,3828.5,,21433.666666666668,310.59375,8.743572235107422,743.0623168945312,122000.0,1050.0,37576.0,308.0,65270.0,535.0,59048.0,484.0,81.8,,,,,,,651.48,5.34,31720.0,260.0,7.31,0.5757009345794393,14,9857,9859,9832,9821,158
2019-04-19,143226.0,,,83357.532,582.0,41249.088,288.0,,,,,,,,,21.0,7.68,,,,,,,,,,,,41200.0,7226.0,7638.0,215998.0,3649.875,8853.845,1.5136921405792236,0.6343788504600525,1.5083812475204468,1.4348663091659546,5.009576320648193,4.99970817565918,2.677216569582621,2.356317778428396,,,46362.66,4.0,40.0,13.0,,,,,0.18,,19.52200508117676,7.55,0.972972972972973,0.8529411764705882,,0.9639278557114229,0.8414634146341463,15969.9,51223.40000000001,6701.899999999999,16002.400000000001,19693.699999999997,7069.299999999999,40.816,869.96875,51067.165625,,,,,,,,,,,,16.366181666666666,880.8125,279.6875,31268.84375,18179.6875,47000.0,43623.73366175781,3666.8333333333335,3787.4166666666665,,21379.5,37.71875,8.869277954101562,766.39404296875,136000.0,3465.0,20128.0,148.0,36992.0,272.0,11152.0,82.0,97.6,,,,,,,678.64,4.99,90440.0,665.0,7.53,0.5441176470588235,54,9862,9880,9890,9900,153
2019-04-20,115202.25,,,84558.4515,734.0,49191.36075,427.0,,,,,,,,,47.0,7.72,,,,,,,,,,,,33980.0,7202.25,7102.0,216000.0,2945.0,8243.234999999999,1.49120032787323,0.5268071889877319,1.4970922470092773,1.2547153234481812,5.009568691253662,4.999614238739014,2.665953755378723,2.260378917058309,,,43109.14,4.0,48.0,19.0,,,,,0.41,,23.95062065124512,7.63,0.9888888888888889,0.9312320916905444,,0.9439890710382514,0.9529702970297029,14381.0,50305.1,6374.5999999999985,15950.5,19526.6,6786.7,32.677,914.625,53688.4875,,,,,,,,,,,,15.331705,928.0625,281.9375,32946.21875,18325.9375,47664.0,45862.977722343756,3552.6666666666665,3709.0,,20877.541666666668,542.9375,8.804824829101562,732.454833984375,108000.0,2235.0,38880.0,360.0,75384.0,698.0,43632.0,404.0,92.5,,,,,,,790.56,7.32,49572.0,459.0,7.49,0.5157593123209169,22,9919,9913,9886,9882,154
2019-04-21,167234.0,,,112882.95,675.0,67562.536,404.0,,,,,,,,,65.0,7.83,,,,,,,,,,,,46332.0,8234.0,10130.0,215996.0,4268.875,9528.805,1.5088016986846924,0.8544085025787354,1.5070849657058716,1.661596655845642,5.0085601806640625,4.999910831451416,2.674815615018209,2.5053053299585977,,,61489.100000000006,4.0,59.0,10.0,,,,,0.13,,20.554731369018555,7.54,0.9866666666666667,0.9070866141732283,,0.9800307219662059,0.9726775956284153,16947.799999999996,54568.09999999999,5312.7,15932.899999999998,18170.300000000003,6453.099999999999,72.525,746.96875,43847.065625,38933.44,,,,,,,,,,,8.975326666666668,737.625,245.625,26185.6875,15965.625,39416.0,37456.01874050782,2628.1666666666665,2979.1666666666665,,19199.25,825.21875,9.695341110229492,724.2728271484375,159000.0,1832.0,47700.0,300.0,100965.0,635.0,58194.0,366.0,92.3,,,,,,,1035.09,6.51,55014.0,346.0,7.66,0.4724409448818898,14,9900,9853,9825,9799,120
2019-04-22,131454.75,32469.32325,247.0,96487.7865,734.0,61783.7325,470.0,,,,,,,1393.4203499999999,10.6,22.0,8.0,0.33651226158038144,0.8104010513413014,84.7,95.6,102.0,20.2,5.41,140568.8,119061.7736,7.08,7.59,39056.0,7454.75,10316.0,215998.0,3448.5,8586.435,1.4774491786956787,0.5299030542373657,1.489018440246582,1.5183005332946777,5.0094099044799805,4.9996018409729,2.658625841140747,2.3492684761683145,3.4854478458728106,8.129032258064516,21663.600000000002,5.0,59.0,10.0,,,,,0.19,,18.35670280456543,7.55,0.9850299401197605,0.9189560439560439,,0.9717261904761905,0.968944099378882,15803.2,54080.600000000006,6356.8,17715.699999999997,20910.0,6577.7,48.043,1115.46875,58896.75,,,52.8,,78.5,75.7,78.9,42.6,61.7,,,13.244255,1119.375,380.625,43991.4375,29232.0,51280.0,50540.6397375,3750.8333333333335,3880.9166666666665,,20679.333333333332,300.875,8.398554801940918,731.6671142578125,124000.0,2423.0,41416.0,334.0,90272.0,728.0,39928.0,322.0,89.4,,,,,,,833.28,6.72,60264.0,486.0,7.55,0.4587912087912088,2,9781,9742,9716,9692,146
2019-04-23,140905.5,35649.0915,253.0,112865.3055,801.0,56362.2,400.0,,,,,508.668855,3.61,1479.50775,10.5,28.0,7.95,0.31585518102372034,,,,,,,,,,,39836.0,7905.5,6504.0,216002.0,3587.28125,8431.994999999999,1.5116662979125977,0.42774415016174316,1.510023593902588,1.08922278881073,5.00922155380249,4.999704837799072,2.6769704818725586,2.1722239255905147,,,13658.400000000001,9.0,91.0,14.0,,,,0.02,0.28,428.0,20.864410400390625,7.58,0.9797297297297297,0.8866749688667497,,0.9688195991091315,0.9711934156378601,16988.800000000003,55201.200000000004,6251.6,18028.7,19464.3,7238.4000000000015,54.404,836.78125,44182.049999999996,21470.62,,,,,,,,,,,10.087305,835.3125,299.6875,29653.59375,19479.6875,48880.0,37913.6212425,3462.6666666666665,3687.0833333333335,,20520.666666666668,809.21875,8.685935974121094,722.3524780273438,133000.0,2408.0,59052.0,444.0,106799.0,803.0,64638.0,486.0,90.9,,,,,645.05,4.85,1194.34,8.98,62510.0,470.0,7.78,0.5529265255292652,4,9685,9667,9666,9671,147
2019-04-24,154283.75,34096.70875,221.0,100747.28875,653.0,55542.15,360.0,6695.91475,43.4,10198.155875,66.1,,,1428.6675249999998,9.26,64.0,7.86,0.3384379785604901,0.8860729653274628,81.5,93.6,102.0,19.0,5.14,139510.3,113700.8945,7.24,7.49,44860.0,7283.75,11536.0,215980.0,4044.25,8748.74,1.4852653741836548,0.37018176913261414,1.4929810762405396,0.8296449780464172,5.009207725524902,4.9998602867126465,2.6624847253163657,2.0665623446305594,3.726388427947452,6.857142857142857,43606.079999999994,27.0,101.0,70.0,34.5,0.42,48.3,,1.36,,18.404754638671875,7.32,0.9424307036247335,0.8734335839598998,-0.05458515283842795,0.8186666666666667,0.8559670781893004,16013.800000000003,55244.9,5985.900000000001,18681.8,19441.600000000002,6703.9000000000015,65.914,935.65625,51180.396875000006,23647.44,25.9,54.7,75.8,76.7,74.8,75.69999999999999,41.5,58.75,,,10.835016666666666,982.25,283.0,38062.1875,21253.3,51290.0,43553.59378007813,3269.1666666666665,3517.75,33013.62408529923,20107.208333333332,311.75,8.95162296295166,727.4093017578125,147000.0,2264.0,68943.0,469.0,117306.0,798.0,71442.0,486.0,88.0,5424.3,36.9,6732.6,45.8,,,1102.5,7.5,73647.0,501.0,7.54,0.5877192982456141,20,9713,9745,9756,9730,137
2019-04-25,191195.75,,,87376.45775,457.0,69212.8615,362.0,,,,,,,1250.4202050000001,6.54,103.0,7.65,,0.7399906135609312,84.0,79.0,96.0,19.4,5.68,140568.8,118077.792,7.14,7.01,57636.0,7195.75,6732.0,215998.0,4830.375,10145.135,1.4957901239395142,0.5179657340049744,1.495092749595642,1.1732351779937744,5.009835243225098,4.999511241912842,2.6669060389200845,2.2302373846371966,3.43925625112241,5.478260869565217,138679.2,,49.0,16.0,,,,,0.14,,46.84907913208008,7.32,,0.9280469897209985,,0.9757365684575391,0.9515151515151515,18685.5,56699.500000000015,6847.5,18792.399999999998,21356.6,6162.6,91.166,1132.09375,54453.709375,30039.45,26.1,48.1,76.8,79.0,75.3,78.19999999999999,40.5,49.25,,,12.941333333333334,1206.0,342.25,46129.5,19953.175,59770.0,45178.054897265625,4021.8333333333335,4140.833333333333,34696.746161099996,21407.333333333332,49.75,8.180365562438965,732.8570556640625,184000.0,2151.0,51520.0,280.0,125304.0,681.0,60720.0,330.0,90.3,,,,,,,1061.68,5.77,89608.0,487.0,7.36,0.4111600587371512,22,9746,9787,9800,9814,148
2019-04-26,159339.5,,,112653.0265,707.0,57362.22,360.0,,,,,,,,,7.5,7.62,,0.8601221677527772,82.6,85.6,94.0,20.0,5.74,158563.3,130973.28579999998,7.16,7.19,54276.0,6339.5,7466.0,215864.0,4050.0,9934.925,1.1413326263427734,0.365352988243103,1.4823522567749023,0.7255091071128845,5.009818077087402,4.9994683265686035,2.544500986735026,2.0301101406415305,4.357483759394735,6.588235294117647,53008.6,,84.0,11.0,,,,,0.19,,33.039257049560554,7.66,,0.8992805755395683,,0.9785067873303168,0.975,15885.699999999999,55796.40000000001,6908.400000000001,20781.199999999997,21229.399999999998,6372.5,66.411,1043.375,55090.2,,24.7,52.8,77.6,77.9,74.6,77.35,40.0,58.1,,,10.376861666666668,1094.0,291.5,41572.0,22503.8,55344.0,46923.432597499996,4099.833333333333,4225.666666666667,36412.583695659996,21526.791666666668,256.6875,8.054018020629883,726.754150390625,153000.0,2383.0,64260.0,420.0,127602.0,834.0,67320.0,440.0,90.9,,,,,,,1352.52,8.84,82008.0,536.0,7.28,0.5035971223021583,0,9863,9895,9924,9927,148
2019-04-27,139424.0,,,108471.872,778.0,54375.36,390.0,,,,,,,,,42.0,7.92,,,,,,,,,,,,48388.0,6424.0,6766.0,215990.0,3558.71875,9234.225,0.9988333582878113,0.3033777177333832,1.5044325590133667,0.6714593172073364,5.009668350219727,4.999461650848389,2.5043114225069685,1.9914328952630358,,,48038.6,,80.0,13.0,,,,,0.25,,25.792217254638672,7.71,,0.9374021909233177,,0.9761904761904762,0.9828269484808454,14482.900000000001,55137.10000000001,6893.9,21878.8,21386.099999999995,6516.1,51.795,1236.15625,65269.049999999996,,,,,,,,,,,,12.060988333333334,1275.0,333.5,45262.5,21677.5,55360.0,55593.333630625,4096.666666666667,4222.666666666667,,21530.208333333332,646.59375,7.977516174316406,728.994384765625,133000.0,3146.0,65835.0,495.0,169974.0,1278.0,100681.0,757.0,88.4,,,,,,,1396.5,10.5,100149.0,753.0,7.6,0.3873239436619718,0,9963,9969,9955,9944,152
2019-04-28,137387.75,,,119252.567,868.0,51795.18175,377.0,,,,,,,,,74.0,8.02,,,,,,,,,,,,45712.0,7387.75,6848.0,215806.0,3520.25,8885.305,1.3994081020355225,0.33216592669487,1.513965129852295,0.8080230355262756,5.0096869468688965,4.999396800994873,2.6410200595855717,2.0465285877386727,,,48620.799999999996,,78.0,17.0,,,,,0.22,,28.30274200439453,7.66,,0.8542056074766355,,0.9672619047619048,0.9421768707482994,13789.7,54176.50000000001,6897.800000000001,21197.199999999997,21187.000000000004,6021.6,47.917,1135.75,59967.6,47730.97,,,,,,,,,,,11.066716666666666,1111.625,320.625,39462.6875,20840.625,55128.0,51077.789455,4042.6666666666665,4168.333333333333,,21503.583333333332,573.78125,8.087934494018555,722.7205810546875,130000.0,2699.0,31200.0,240.0,69550.0,535.0,38220.0,294.0,96.6,,,,,,,873.6,6.72,78780.0,606.0,7.65,0.4485981308411215,0,9966,9953,9917,9886,164
2019-04-29,150280.75,,,117820.108,784.0,51696.578,344.0,8130.188575,54.1,13750.688625,91.5,1041.4455974999998,6.93,1653.08825,11.0,91.0,7.97,,0.8794201281858683,83.6,85.4,98.0,20.4,6.02,160256.9,133974.76839999994,7.19,7.36,48132.0,8280.75,6832.0,215694.0,3839.25,8934.64,1.5068161487579346,0.3804016709327698,1.5012670755386353,1.0118169784545898,5.010322570800781,4.999226093292236,2.6728019316991167,2.1304815808931985,3.214774930810089,7.098591549295774,25141.760000000002,,70.0,15.0,44.3,0.49,60.1,0.04,0.23,632.0,33.54739761352539,7.58,,0.9264705882352942,0.06240249609984389,0.9702842377260982,0.9657534246575342,14239.2,54221.6,6868.7,19804.499999999996,21601.800000000003,5487.600000000001,55.329,1268.0,63907.2,26693.78,24.4,50.4,80.7,80.0,74.2,79.3,41.2,53.300000000000004,,,13.323288333333332,1145.125,387.375,44201.825000000004,25528.0125,54632.0,54695.67452,3954.3333333333335,4076.1666666666665,44139.409337640005,21411.625,176.125,8.186809539794922,727.069580078125,142000.0,2936.0,52824.0,372.0,135184.0,952.0,62196.0,438.0,90.4,6347.4,44.7,9102.2,64.1,692.96,4.88,1099.08,7.74,93862.0,661.0,7.63,0.3907563025210084,0,9902,9905,9870,9848,164
2019-04-30,146180.75,24119.82375,165.0,102326.525,700.0,62419.18025,427.0,,,,,,,1261.5398725,8.63,69.0,8.14,0.2357142857142857,0.8298674263459538,82.5,86.0,95.0,22.2,5.76,149460.2,123304.665,7.09,7.3,41844.0,9180.75,6816.0,215506.0,3705.5,8715.135,1.467750072479248,0.35737332701683044,1.4929156303405762,1.0236815214157104,5.0107741355896,4.999182224273682,2.657146612803141,2.1267456909020743,2.8263433149676107,7.357664233576643,37828.799999999996,,72.0,20.0,,,,,,,28.933284759521484,7.72,,0.9103362391033624,,,0.9613899613899614,15977.599999999999,55527.5,6860.600000000001,19792.4,21215.300000000003,6246.099999999999,56.624,1202.4375,41844.825,,24.6,34.8,79.4,65.5,71.6,79.15,40.3,54.1,,,12.875625,1122.125,379.125,42809.06875,26500.8375,55456.0,32710.60472625,3980.8333333333335,4100.416666666667,25972.220152642505,21325.666666666668,32.40625,8.149439811706543,737.5762329101562,137000.0,3003.0,42333.0,309.0,110011.0,803.0,70966.0,518.0,90.7,,,,,,,1057.64,7.72,87680.0,640.0,7.64,0.3848069738480697,0,9870,9877,9858,9835,188
2019-05-01,140372.0,35373.744,252.0,136301.212,971.0,63588.516,453.0,,,,,,,1431.7944,10.2,85.0,7.77,0.25952626158599384,,,,,,,,,,,40504.0,6372.0,6852.0,215978.0,3596.25,8193.9,1.0893107652664185,0.32903093099594116,1.4832780361175537,0.8374251127243042,5.010807991027832,4.999176025390625,2.5277989308039346,2.0552106897036237,,,38028.6,9.0,84.0,25.0,,,,,0.35,,26.50896453857422,7.8,0.923728813559322,0.7062937062937062,,0.9211711711711713,0.7727272727272727,18090.4,60659.5,6831.7,22278.5,20962.100000000002,8011.0999999999985,57.148,1239.0625,43119.375,31250.34,,,,,,,,,,,12.37215,1136.3125,401.1875,40339.09375,26077.1875,53392.0,33706.93584375,3762.1666666666665,3872.1666666666665,,21304.875,22.34375,8.540946960449219,741.5888671875,134000.0,2581.0,15812.0,118.0,38324.0,286.0,14740.0,110.0,90.0,,,,,,,594.96,4.44,67402.0,503.0,7.7,0.4125874125874126,-3,9851,9856,9832,9811,173
2019-05-02,136969.5,42734.484,312.0,135325.866,988.0,41912.667,306.0,,,,,,,1944.9669,14.2,44.0,7.59,0.3157894736842105,0.9600704893325058,81.0,92.9,104.0,23.4,5.02,174017.4,140954.09399999998,7.16,7.45,40024.0,7969.5,6938.0,215974.0,3496.59375,8444.865,1.4815852642059326,0.3860475420951843,1.5476442575454712,0.7605888247489929,5.010420322418213,4.999664306640625,2.679883281389872,2.0487668911616006,4.349685766626698,7.813953488372093,7284.900000000001,9.0,74.0,20.0,,,,,0.33,,26.368242263793945,7.72,0.9810526315789474,0.9429012345679012,,0.9660493827160493,0.9625468164794008,15384.5,56983.100000000006,6862.0,20850.100000000002,20954.8,6274.400000000001,45.607,1341.28125,62906.090625,28126.44,26.1,46.9,80.7,79.0,74.0,79.1,37.7,56.4,,,12.387084999999999,1239.875,396.625,45689.39375,28557.0,52048.0,53523.85343027343,3716.5,3835.0833333333335,43193.74971823066,21356.666666666668,0.59375,8.662134170532227,758.7315673828125,129000.0,2454.0,61275.0,475.0,167184.0,1296.0,68886.0,534.0,91.4,,,,,,,1253.88,9.72,70563.0,547.0,7.58,0.3665123456790124,0,9860,9872,9852,9839,170
2019-05-03,138246.5,,,118753.7435,859.0,45344.852,328.0,,,,,,,,,22.0,7.71,,0.8763794663539047,84.0,90.1,106.0,21.5,5.82,161315.4,135504.936,7.12,7.38,40456.0,8246.5,7944.0,215844.0,3549.1875,8694.4,1.4929945468902588,0.6106348037719727,1.544334888458252,0.9458587169647217,5.009218692779541,5.000156879425049,2.682182709376017,2.185550133387248,3.3611135245755612,7.753846153846154,57514.560000000005,4.0,52.0,12.0,,,,,0.19,,34.5252685546875,7.33,0.9897435897435898,0.9587301587301588,,0.9794816414686826,0.9790209790209791,16607.6,56742.99999999999,6913.500000000001,19999.699999999993,21103.7,6570.700000000002,54.089,1331.75,61660.024999999994,,24.2,46.3,80.3,79.0,73.9,79.65,37.8,49.7,,,13.3311125,1215.5,401.5,44851.95,23367.300000000003,52344.0,52790.040629375,3899.0,4037.4166666666665,42390.402625388124,21443.958333333332,94.53125,8.323490142822266,726.4188232421875,130000.0,2157.0,50700.0,390.0,163800.0,1260.0,74360.0,572.0,83.9,,,,,,,1203.8,9.26,64090.0,493.0,7.3,0.30952380952380953,6,9855,9836,9827,9825,148
2019-05-04,132233.25,,,112266.02925,849.0,46281.6375,350.0,,,,,,,,,39.0,7.71,,,,,,,,,,,,39104.0,8233.25,6708.0,215978.0,3380.625,8496.345,1.2345809936523438,0.4340068995952606,1.4862046241760254,0.9918785095214844,4.996013641357422,4.999835014343262,2.5722664197285967,2.1419068078200016,,,48565.92,5.0,54.0,9.6,,,,,0.21,,25.42363357543945,7.67,0.9880952380952381,0.9505494505494505,,0.9764309764309763,0.9795744680851063,15983.500000000002,56697.100000000006,6918.799999999999,21080.1,20244.3,6555.6,45.798,1065.59375,49336.990625,,,,,,,,,,,,11.0834125,975.625,328.875,34634.6875,21376.875,50936.0,42239.71267648437,3845.3333333333335,3961.4166666666665,,21457.958333333332,1.21875,8.531803131103516,753.8540649414062,124000.0,2331.0,52080.0,420.0,135408.0,1092.0,58280.0,470.0,88.9,,,,,,,1104.84,8.91,62124.0,501.0,7.28,0.38461538461538464,0,9842,9840,9831,9831,142
2019-05-05,127033.25,,,129192.81525,1017.0,48272.635,380.0,,,,,,,,,67.0,7.87,,,,,,,,,,,,36892.0,8033.25,6850.0,215990.0,3263.75,8218.925,1.465222954750061,0.4366530478000641,1.5025049448013306,0.9271735548973083,5.009210109710693,5.00002908706665,2.658979336420695,2.121285229921341,,,49594.0,4.0,76.0,17.0,,,,,0.24,,27.425933837890625,7.5,0.9841269841269841,0.9164835164835164,,0.9720605355064028,0.9644351464435147,15343.0,56270.900000000016,6928.299999999999,20590.9,20477.2,6765.999999999999,35.634,1086.46875,50303.503124999996,26488.89,,,,,,,,,,,11.7864125,971.375,327.625,34483.8125,21295.625,52088.0,43067.18937867187,3819.5,3941.8333333333335,,21527.541666666668,276.78125,8.58853530883789,742.9361572265625,119000.0,2464.0,29988.0,252.0,108290.0,910.0,56882.0,478.0,88.7,,,,,,,1022.21,8.59,60928.0,512.0,7.86,0.2769230769230769,0,9870,9886,9872,9864,130
2019-05-06,144347.0,23095.52,160.0,123994.073,859.0,49077.98,340.0,8776.2976,60.8,15589.476,108.0,324.78075,2.25,1674.4252,11.6,59.0,7.82,0.18626309662398136,0.9718044347593756,82.0,94.6,133.0,20.8,5.16,155599.5,127591.59,7.14,7.25,47764.0,8347.0,10134.0,215998.0,3763.84375,9310.015,1.4813272953033447,0.47197607159614563,1.5110357999801636,0.9160757660865784,5.009665489196777,4.999541759490967,2.6673428614934287,2.129197865724564,3.612668247330192,7.411764705882352,17329.14,6.0,62.0,11.0,48.1,1.58,59.4,0.03,0.19,481.0,34.50954818725586,7.9,0.986013986013986,0.9472789115646258,0.051118210862619855,0.9794149512459372,0.9841040462427746,16072.3,56760.40000000001,6907.700000000001,20307.500000000004,21738.0,6544.299999999999,53.452,1403.125,63000.3125,33297.78,,44.9,,80.0,74.8,80.35,38.7,47.8,7.04,6.52,15.677886666666666,1205.1875,408.3125,45013.753125,23518.8,55176.0,54187.1265234375,4049.6666666666665,4166.5,,21386.333333333332,710.21875,8.14322280883789,720.5785522460938,136000.0,2383.0,58344.0,429.0,159936.0,1176.0,94112.0,692.0,90.8,6677.6,49.1,8513.6,62.6,601.12,4.42,1255.28,9.23,69496.0,511.0,7.67,0.3647959183673469,0,9883,9899,9872,9851,156
2019-05-07,142503.5,35768.3785,251.0,127683.136,896.0,56146.379,394.0,,,,,,,1938.0475999999999,13.6,80.0,7.63,0.2801339285714285,0.9499345314177623,85.8,82.8,124.0,22.1,5.78,156658.0,134412.564,7.06,7.18,48132.0,7503.5,8450.0,215800.0,3674.25,8732.295,1.4451006650924683,0.5135279893875122,1.501367449760437,0.7953764200210571,5.010682582855225,4.999386787414551,2.65238356590271,2.102763732274373,3.612109043461379,7.466666666666667,14787.5,9.0,70.0,19.0,,,,,0.29,,44.07371520996094,7.65,0.976,0.9358974358974359,,0.9658421672555949,0.9597457627118644,17731.199999999997,58462.8,6787.200000000002,20485.9,21864.399999999998,7659.5,57.342,1392.0625,62085.9875,34435.8,23.5,44.6,79.6,78.6,75.3,78.45,38.1,47.85,7.01,6.449999999999998,15.477916666666665,1179.9375,395.0625,43716.684375,23150.662500000002,53808.0,52062.027330156256,4059.5,4173.833333333333,41441.37375480438,21128.916666666668,1685.3125,8.055371284484863,717.7354736328125,135000.0,2507.0,50625.0,375.0,147420.0,1092.0,63720.0,472.0,90.7,,,,,,,1146.15,8.49,67095.0,497.0,7.32,0.3434065934065934,0,9864,9871,9835,9809,186
2019-05-08,145925.25,39545.74275,271.0,129435.69675,887.0,46987.9305,322.0,,,,,,,1751.103,12.0,108.0,7.72,0.3055242390078918,0.9162954146367803,83.2,87.4,117.0,22.7,6.28,169783.4,141259.78879999998,7.06,7.16,48496.0,7925.25,6782.0,216002.0,3721.09375,9002.565,1.242247223854065,0.4101991355419159,1.4864327907562256,0.7306267619132996,5.011423110961914,4.999502182006836,2.580034375190735,2.0467760264873505,3.411321188405115,7.304347826086956,,12.0,65.0,24.0,,,,,0.45,,47.67129516601562,7.64,0.97,0.9383886255924171,,0.9545454545454546,0.9508196721311475,17607.0,60123.99999999999,6757.2,21693.6,21804.6,7145.8,59.555,1468.1875,65921.61875,48002.46,23.0,44.9,80.3,75.2,75.0,77.55,38.3,46.400000000000006,6.94,6.37,14.971060000000001,1215.375,393.625,45151.18125,22712.162500000002,52536.0,56841.642519999994,3879.5,3984.1666666666665,45643.83894356,21039.125,1668.625,8.207107543945312,717.6653442382812,138000.0,2526.0,55200.0,400.0,145590.0,1055.0,67344.0,488.0,91.0,,,,,,,1366.2,9.9,67206.0,487.0,7.38,0.3791469194312796,0,9810,9798,9774,9759,208
2019-05-09,142466.25,28635.71625,201.0,132921.01125,933.0,52427.58,368.0,,,,,,,1709.595,12.0,98.0,7.83,0.21543408360128616,0.9148393955566375,83.8,90.0,115.0,22.8,6.46,173382.3,145294.3674,7.14,7.28,48492.0,7466.25,9526.0,215780.0,3690.9375,8783.775,0.9004585146903992,0.37339627742767334,1.4951266050338745,0.7882940173149109,5.011435508728027,4.999579906463623,2.4690068761507673,2.0537567337354026,3.5947584563974417,7.466666666666667,56774.96,8.0,75.0,16.0,,,,,0.23,,43.90903091430664,7.59,0.9782608695652174,0.9282296650717703,,0.9794642857142857,0.9683794466403162,18495.3,62641.700000000004,6776.1,22830.800000000003,21809.5,7770.400000000001,56.526,1542.90625,69585.07187500001,28032.9,22.9,45.1,79.7,78.9,73.2,78.2,38.0,50.0,6.86,6.32,10.522118333333333,1265.5,398.75,46823.5,26078.250000000004,53424.0,64591.168430585945,3793.6666666666665,3904.0,51479.161239176996,21091.125,758.90625,8.491646766662598,725.3892822265625,135000.0,2358.0,49680.0,368.0,141075.0,1045.0,68310.0,506.0,88.9,,,,,,,1512.0,11.2,59940.0,444.0,7.45,0.3521531100478469,0,9804,9834,9817,9794,186
